original_price,discount_original_price,discount_final_price,release_date,reviews,item_id,genre
US$5.99 ,0,0,  Dec 18  2014,  [Very Positive],336610,  [Adventure- Action- Classic- Third Person- Open World- RPG- Voxel- Sci-fi- Singleplayer- Great Soundtrack- Remake]
US$9.99 ,0,0,  Jul 11  2014,  [Mostly Negative],286930,  [Action- Indie- RPG- Local Co-Op]
US$14.99 ,0,US$35.22 ,  Oct 1  2015,  [Positive],402601,  [Indie- Documentary- Game Development- Episodic- Gaming]
US$1.99 ,0,US$1.72 ,  May 3  2016,  [Very Positive- Mostly Positive],383580,  [Indie- RPG- Action- Zombies- Adventure- Simulation- Strategy- Pixel Graphics- Top-Down- Horror- Multiplayer]
US$9.99 ,0,0,  Jun 6  2014,  [Mixed],273620,  [Space- Sci-fi- Action- Simulation- Classic- Moddable- Space Sim- Singleplayer- Multiplayer]
US$1.99 ,0,0,  Jun 20  2016,  [Mixed- Mixed],475430,  [Indie- Action- Memes- Casual- Adventure- FPS- FMV]
US$3.99 ,0,0,  Aug 31  2012,  [Very Positive],214790,  [Indie- Adventure- Strategy- Platformer- Singleplayer- 2D- Experimental- Puzzle- Casual- Physics- Arcade]
US$9.99 ,0,0,  Nov 17  2010,  [Mostly Positive],22670,  [Action- Shooter- Third Person- Sci-fi- Isometric- Aliens- Co-op]
US$4.99 ,0,US$30.02 ,  Sep 1  2016,  [Mixed],457201,  [Strategy- Indie- Casual]
US$2.99 ,0,0,  Aug 31  2016,  [Positive],493000,  [Action- Adventure- Indie]
US$19.99 ,0,US$253.07 ,  Mar 14  2008,  [Positive],8290,  [Adventure]
US$4.99 ,0,0,  Jul 21  2015,  [Mostly Positive],368710,  [Strategy- Indie- Casual- Puzzle]
US$9.99 ,0,0,  Mar 13  2015,  [Mostly Negative],342870,  [Early Access- Racing- Simulation- Sports- Action- Adventure- Indie]
US$19.99 ,0,0,  Jun 2  2016,  [Positive],420100,  [Casual- Visual Novel- Anime]
US$17.99 ,0,0,  Jul 5  2016,  [Positive],378070,  [Sports- Action- Indie]
US$19.99 ,0,0,  Oct 24  2013,  [Very Positive- Very Positive],209000,  [Action- Batman- Open World- Superhero- Adventure- Third Person- Stealth- Singleplayer- Multiplayer- Beat 'em up- Fighting- Comic Book- Detective- Controller- Story Rich- 3D Vision- Atmospheric- Action-Adventure- Sandbox- Third-Person Shooter]
US$14.99 ,0,0,  Jul 7  2015,  [Mostly Positive],356910,  [Action- Fighting- 2D Fighter- Arcade- Anime- Great Soundtrack- Local Multiplayer- 2D- Competitive- e-sports]
Free To Play,0,0,  Aug 30  2016,  [Mixed],497940,  [Free to Play- Massively Multiplayer- RPG- Action- Adventure- Strategy- Nudity- MMORPG]
US$6.99 ,0,0,  Sep 13  2016,  [Very Positive],492710,  [Sports- Indie- Simulation- Casual- VR]
US$4.99 ,0,0,  Feb 28  2014,  [Mixed],348290,  [Simulation- Management]
US$0.99 ,0,0,  Jun 8  2016,  [Mostly Negative],466730,  [Indie- Casual- Strategy- Tower Defense]
US$11.99 ,0,0,  Apr 29  2016,  [Mixed],463920,  [Early Access- Action- Indie- FPS- Magic- Arena Shooter- Competitive- Multiplayer]
US$14.99 ,0,0,  Dec 4  2014,  [Very Positive],250560,  [RPG- Indie- Co-op- Hack and Slash- Level Editor- Dragons- Local Co-Op- Multiplayer- Action RPG- Fantasy- Split Screen- Adventure- Action- Loot- Singleplayer]
US$7.99 ,0,0,  Oct 23  2015,  [Mixed],350770,  [Indie- Platformer- Action- Female Protagonist- Retro- Classic- 2D]
Free to Play,0,0,  Oct 21  2010,  [Mostly Negative- Mostly Negative],354640,  [Free to Play- Strategy- City Builder- Multiplayer- Simulation- Medieval- Classic- Action]
US$0.99 ,0,0,  Apr 24  2016,  [Positive],486630,  [Action- Adventure- Indie- Pixel Graphics]
US$9.99 ,0,0,  Sep 22  2015,  [Positive],307590,  [Action- Indie- Funny- Platformer- Pixel Graphics]
US$4.99 ,0,0,  May 5  1994,  [Very Positive- Very Positive],2300,  [Classic- FPS- Action- Moddable- Shooter- Sci-fi- 1990's- Demons- Retro- Violent- First-Person- Multiplayer- Gore- Singleplayer- Zombies- Great Soundtrack- Horror- Pixel Graphics- Online Co-Op- 2.5D]
US$14.99 ,0,US$35.22 ,  Oct 1  2015,  [Positive],402604,  [Indie- Documentary- Game Development- Episodic- Gaming]
US$7.99 ,0,0,  Feb 23  2016,  [Very Positive],427820,  [Strategy- Turn-Based- Puzzle]
US$6.99 ,0,0,  Oct 1  2006,  [Positive],31900,  [Adventure- Point & Click- Female Protagonist- Mystery]
US$14.95 ,0,0,  Apr 11  2006,  [Very Positive],4720,  [Horror- Action- Atmospheric- First-Person- Survival Horror- FPS- Difficult- Crime- Psychological Horror- Singleplayer- Gore- Classic- Survival]
US$3.99 ,0,0,  Mar 4  2016,  [Positive],449550,  [Action- Indie- Casual]
US$9.99 ,0,0,  Apr 29  2009,  [Mixed],16060,  [Casual- Hidden Object- Adventure- Female Protagonist]
US$9.99 ,0,US$27.96 ,  Oct 8  2015,  [Mostly Positive],403510,  [Casual- Adventure- Hidden Object]
US$14.99 ,0,US$43.15 ,  Jul 11  2013,  [Very Positive],201420,  [Indie- Puzzle- Casual- Adventure- Platformer- Metroidvania- Cute- Singleplayer- Controller- 2D- Family Friendly- Puzzle-Platformer- Open World- Action- Level Editor- Funny]
US$4.99 ,0,0,  Aug 7  2015,  [Negative],389690,  [Simulation- Strategy]
US$0.99 ,US$12.95 ,US$3.91 ,  Sep 7  2016,  [],527000,  [Action- Indie]
US$9.99 ,0,0,  Apr 30  2014,  [Mixed],281220,  [Action- Hack and Slash- 2D- Female Protagonist- Platformer- Vampire- Singleplayer- Gore- Anime- Side Scroller- Indie- Great Soundtrack- Metroidvania- Beat 'em up- Difficult]
US$2.99 ,0,0,  Mar 22  2016,  [Mostly Negative],453730,  [Adventure- RPG- Indie]
US$19.99 ,0,0,  Feb 15  2016,  [Very Positive- Very Positive],391720,  [Horror- Psychological Horror- Atmospheric- Walking Simulator- First-Person- Indie- Adventure- Singleplayer- Story Rich- Psychedelic- Great Soundtrack- Puzzle- Lovecraftian]
US$6.99 ,0,0,  Aug 8  2011,  [Mixed],98100,  [Indie- Adventure- Casual- Point & Click- Experimental- Female Protagonist- Abstract- Puzzle- First-Person- Story Rich- Short]
US$9.99 ,0,0,  Dec 7  2005,  [Mostly Positive],13530,  [Action- Adventure- Platformer- Third Person- Parkour- Singleplayer- Fantasy- Hack and Slash- Time Manipulation- Time Travel- Story Rich- Stealth- Classic- Great Soundtrack- Atmospheric]
US$6.99 ,0,US$224.61 ,  Dec 6  2012,  [Mostly Positive],224920,  [Action- Adventure- Vampire- Classic- Story Rich- Dark Fantasy- Gothic- Third Person- Atmospheric- Action-Adventure- Puzzle- Great Soundtrack- Singleplayer- Fantasy- Retro]
US$19.99 ,0,0,  Apr 17  2015,  [Mixed],332970,  [Early Access- Action- FPS- Massively Multiplayer- Indie- Shooter- Sci-fi- Multiplayer- First-Person- Cyberpunk- Competitive]
,US$4.99 ,US$2.49 ,  May 11  2012,  [Positive],94303,  [Adventure- Casual- Indie- Point & Click- Atmospheric- Great Soundtrack- Exploration- 2D- Singleplayer- Episodic- Dark- Mature- Mystery- Drama- Interactive Fiction- Surreal- Psychological Horror- Story Rich- Horror- Third Person]
US$2.99 ,0,0,  Mar 5  2015,  [Mostly Positive- Very Positive],353560,  [Indie- Short- Casual- Adventure- Surreal- Funny- Psychological Horror- Horror- Nudity- Puzzle- Singleplayer- Action- Story Rich]
US$7.99 ,0,0,  Mar 4  2015,  [Very Positive- Very Positive],315460,  [Early Access- Sandbox- Survival- Crafting- Indie- 2D- Action- Strategy- Open World- RPG- Tower Defense- Singleplayer- Pixel Graphics- Physics- Building- Multiplayer- Adventure- Base-Building- Platformer- Co-op]
US$5.99 ,0,0,  Mar 3  2016,  [Mixed],440380,  [Indie- Action- Cute- 4 Player Local- Anime]
US$14.99 ,0,0,  Aug 24  2015,  [Mostly Positive- Mostly Positive],393980,  [Casual- Anime- Mature- Puzzle- Board Game]
US$0.99 ,0,US$54.53 ,  Jun 2  2016,  [Positive],464513,  [Action]
US$6.99 ,0,0,  Mar 11  2015,  [Mixed],353110,  [Casual- Adventure- Hidden Object]
Free to Play,0,0,  May 5  2016,  [Mostly Positive],442710,  [Early Access- Free to Play- Massively Multiplayer- RPG- Indie- MMORPG- Multiplayer- Retro]
US$3.99 ,0,0,  Aug 29  2006,  [Positive],289240,  [Strategy]
US$39.99 ,0,0,  Apr 27  2015,  [Very Positive- Overwhelmingly Positive],220200,  [Space- Simulation- Sandbox- Physics- Science- Space Sim- Indie- Building- Moddable- Education- Singleplayer- Open World- Exploration- Funny- Sci-fi- Adventure- Replay Value- Strategy- Difficult- Comedy]
Free To Play,0,0,  Oct 8  2013,  [Mixed- Mixed],51100,  [Free to Play- Action- FPS- Multiplayer- Shooter- Co-op- Tactical- First-Person- Open World- Zombies- Adventure- Massively Multiplayer- Singleplayer- Strategy- Simulation- Gore- Sandbox- Casual- RPG- Indie]
US$1.99 ,0,US$224.61 ,  Jan 13  2015,  [Positive],318872,  [Action- Adventure]
US$4.99 ,0,0,  Aug 6  2010,  [Mostly Positive],63900,  [Strategy- Fantasy- Turn-Based- Turn-Based Strategy- Singleplayer]
US$1.99 ,0,US$99.71 ,  Jan 13  2015,  [Positive],318870,  [Action- Adventure]
US$9.99 ,0,0,  Oct 4  2013,  [Very Positive],250380,  [Horror- Indie- Atmospheric- Surreal- 2D- Dark- Kickstarter- Adventure- Singleplayer- Psychological Horror- Crowdfunded]
US$4.99 ,0,0,  Aug 21  2015,  [Positive],391580,  [Casual- Indie- Simulation- Board Game]
US$34.99 ,0,0,  Jul 1  2016,  [Very Positive- Very Positive],444140,  [Anime- Sexual Content- Mature- Nudity- Visual Novel- Adventure- Casual- FPS- Cute- Female Protagonist- Shooter- Dating Sim- Memes- Psychological Horror- Singleplayer]
US$9.99 ,US$24.99 ,US$16.74 ,  Aug 25  2015,  [Mostly Positive],371520,  [Early Access- Strategy- Simulation- Indie- Trains- Historical- Western- Action- Singleplayer]
US$9.99 ,0,0,  Dec 5  2012,  [Very Positive- Overwhelmingly Positive],227000,  [Point & Click- Adventure- Post-apocalyptic- Sci-fi- Indie- Robots- Pixel Graphics- Atmospheric- Multiple Endings- Story Rich- Noir- Cyberpunk- 2D- Singleplayer- Dystopian- Retro- Dark- Puzzle]
US$19.99 ,0,0,  Apr 21  2015,  [Mostly Positive],364240,  [Video Production- Photo Editing- Utilities]
US$9.99 ,0,0,  Apr 7  2016,  [Positive],454780,  [Strategy- Indie]
US$4.99 ,0,0,  Sep 8  2006,  [Very Positive],289300,  [Strategy- Action- World War II- Simulation- RTS- Multiplayer- War- Co-op]
US$3.99 ,0,0,  May 19  2016,  [Mostly Negative],422270,  [Strategy- Simulation- Indie- City Builder]
US$9.99 ,0,0,  Oct 18  2013,  [Mostly Positive- Very Positive],254440,  [Sports- Simulation- Pool- Casual- Indie- Multiplayer- Relaxing- Strategy- Singleplayer- Physics- Sandbox]
US$19.99 ,0,0,  Aug 14  2015,  [Very Positive],392580,  [Early Access- Strategy- Action- Indie- RPG- RTS- Sci-fi]
US$4.99 ,0,0,  Oct 9  2015,  [Mixed],407710,  [Early Access- Indie- Casual- Simulation- Adventure- VR]
US$4.99 ,0,US$10.46 ,  Jan 23  2015,  [Mixed],337220,  [Simulation- Strategy- Indie]
US$9.99 ,0,0,  Sep 25  2014,  [Mostly Positive],316840,  [RPG- Indie- JRPG- Anime- RPGMaker- Great Soundtrack- Cute- Card Game]
US$19.99 ,0,US$63.67 ,  Sep 27  2011,  [Mostly Negative],200550,  [Strategy- Simulation- RPG- Multiplayer]
US$9.99 ,0,0,  Feb 19  2016,  [Positive],440870,  [Adventure- Indie- Hidden Object]
US$0.99 ,0,US$3.44 ,  Jun 9  2014,  [Very Positive],306160,  [Action- Indie- Casual]
US$6.99 ,0,US$9.92 ,  Dec 31  1998,  [Positive],514050,  [Action- Strategy]
,US$19.99 ,US$9.99 ,  Mar 28  2016,  [Mixed- Mixed],300060,  [Adventure- Indie- Space- VR- Walking Simulator- First-Person- Survival- Singleplayer- Atmospheric- Simulation]
US$9.99 ,0,0,  Feb 28  2016,  [Very Positive- Very Positive],430960,  [Visual Novel- Indie- Anime- Simulation- Casual- Robots- Story Rich- Singleplayer- Multiple Endings- Dating Sim- Cute- Romance- 2D- Sci-fi- Adventure- Drama- Choose Your Own Adventure- Science- Fantasy- Comedy]
US$1.99 ,0,US$20.15 ,  Feb 15  2002,  [],525821,  [Anime- Episodic- Action- Ninja]
Free,0,0,  Mar 10  2015,  [Very Positive],494710,  [Heist- Action- Violent- Episodic- Free to Play- Shooter- Crime]
US$0.99 ,0,0,  Apr 6  2013,  [Mixed],343270,  [Indie- Adventure- Horror- Anime- Comedy- Psychological Horror]
US$4.99 ,0,0,  Jul 14  2013,  [Mixed],349650,  [Adventure- Visual Novel]
US$13.99 ,0,US$21.44 ,  Sep 14  2016,  [Positive],488040,  [Early Access- Utilities- VR]
US$14.99 ,0,US$48.74 ,  Oct 24  2013,  [Mostly Positive- Mostly Positive],249990,  [Co-op- RPG- Action- Indie- Local Co-Op- Online Co-Op- Puzzle- 4 Player Local- Multiplayer- Fantasy- Local Multiplayer- Adventure- Hack and Slash- Difficult- Top-Down- Kickstarter- Controller- PvE- Crowdfunded- Singleplayer]
US$14.99 ,US$355.69 ,US$299.74 ,  Nov 23  2011,  [Mixed],311680,  [Visual Novel- Otome- Casual- Simulation- Adventure- Female Protagonist- Dating Sim- Anime- Romance]
US$19.99 ,0,0,  Oct 13  2011,  [Mostly Negative- Mixed],48220,  [Strategy- RPG- Turn-Based Strategy- Turn-Based- Fantasy- Multiplayer- Singleplayer- Tactical- Base-Building]
US$3.99 ,0,0,  Jun 22  2016,  [Positive],454160,  [Adventure- RPG- Indie- Horror]
US$4.99 ,0,0,  Nov 1  2015,  [Positive],467120,  [Indie- Casual- Puzzle-Platformer- Female Protagonist- Level Editor]
US$6.99 ,0,0,  May 15  2012,  [Mostly Positive],325110,  [Casual- Puzzle- Platformer- Lemmings]
US$6.99 ,0,0,  Aug 13  2015,  [Positive],386840,  [Strategy- Indie- Sci-fi- Tower Defense]
US$4.99 ,0,0,  Dec 15  2014,  [Mixed],328740,  [Early Access- Indie- RPG- Adventure- Action]
Free to Play,0,0,  Oct 13  2015,  [Very Positive- Very Positive],402840,  [Free to Play- Clicker- Casual- Indie- Funny- Zombies- Multiplayer- 2D- Fantasy- Horror- Strategy]
US$14.99 ,0,0,  Oct 24  2014,  [Mixed],304810,  [Indie- Puzzle- Female Protagonist- First-Person]
US$9.99 ,0,0,  Jan 13  2012,  [Very Positive],80360,  [Point & Click- Adventure- Indie- Female Protagonist- Supernatural- Mystery- Detective- Noir- Pixel Graphics- Singleplayer- 2D- Story Rich- Atmospheric- Third Person]
US$8.99 ,0,0,  Oct 21  2015,  [Mixed],321350,  [Indie- Action- Simulation- Strategy- Space Sim- Sci-fi- Co-op- Space]
US$2.99 ,0,0,  Jun 8  2015,  [Mostly Positive],376780,  [Adventure- FMV]
US$6.99 ,0,0,  Nov 5  2013,  [Mostly Positive],269150,  [Indie- Casual- Simulation- Psychedelic- Action- Colorful- Local Co-Op]
US$2.99 ,0,0,  Apr 21  2011,  [Positive],44650,  [Racing- Simulation]
US$7.99 ,0,0,  Mar 4  2016,  [Negative],446440,  [Casual- Hidden Object]
US$4.99 ,0,US$11.98 ,  Aug 2  2016,  [],409740,  [Action- Indie]
US$7.99 ,0,0,  May 15  2015,  [Positive],314590,  [Early Access- Action- Indie- Casual- Zombies- Platformer- Arcade- 2D- Singleplayer- Gun Customization]
US$19.99 ,0,0,  Apr 12  2010,  [Mixed- Mostly Positive],12220,  [Open World- Action- Third Person- Multiplayer- Adventure- Sandbox- Shooter- Singleplayer- Crime- Third-Person Shooter- Driving- Great Soundtrack- Nudity- Mature- Racing- Moddable- Comedy- Story Rich- Atmospheric- Funny]
US$4.99 ,0,0,  Dec 21  2006,  [Mixed],6210,  [Strategy- Simulation- Management]
US$1.99 ,0,0,  Nov 15  2013,  [Negative],387460,  [Drama- Movie- Comedy- Indie]
US$14.99 ,0,US$35.22 ,  Oct 1  2015,  [Positive],402592,  [Indie- Documentary- Game Development- Episodic- Gaming]
US$14.99 ,0,US$35.22 ,  Oct 1  2015,  [Positive],402593,  [Indie- Documentary- Game Development- Episodic- Gaming]
US$14.99 ,0,US$35.22 ,  Oct 1  2015,  [Positive],402590,  [Indie- Documentary- Game Development- Episodic- Gaming]
US$14.99 ,0,US$35.22 ,  Oct 1  2015,  [Positive],402591,  [Indie- Documentary- Game Development- Episodic- Gaming]
US$14.99 ,0,US$35.22 ,  Oct 1  2015,  [Positive],402596,  [Indie- Documentary- Game Development- Episodic- Gaming]
US$14.99 ,0,US$35.22 ,  Oct 1  2015,  [Positive],402594,  [Indie- Documentary- Game Development- Episodic- Gaming]
US$14.99 ,0,US$35.22 ,  Oct 1  2015,  [Positive],402595,  [Indie- Documentary- Game Development- Episodic- Gaming]
US$2.99 ,0,0,  Dec 12  1997,  [Very Positive- Very Positive],15700,  [Adventure- Platformer- Puzzle- Classic- 2D- Singleplayer- Cult Classic- Dark- Funny- Comedy- Cinematic- Retro- Difficult- Atmospheric- Puzzle-Platformer- Action]
US$13.99 ,US$320.64 ,US$263.57 ,  Aug 27  2015,  [Mixed],310850,  [Action- Adventure- Indie- Platformer- Hack and Slash- 2D- Beat 'em up- Singleplayer]
US$14.99 ,0,US$35.22 ,  Oct 1  2015,  [Positive],402598,  [Indie- Documentary- Game Development- Episodic- Gaming]
US$14.99 ,0,US$35.22 ,  Oct 1  2015,  [Positive],402599,  [Indie- Documentary- Game Development- Episodic- Gaming]
US$6.99 ,0,0,  Jun 12  2016,  [Mostly Positive],484890,  [Action- Indie- Casual]
US$5.99 ,0,0,  Sep 24  2015,  [Very Positive],400660,  [Strategy- Indie- RPG- Turn-Based]
US$14.99 ,0,0,  Aug 28  2015,  [Very Positive],388800,  [Action- Indie- Platformer- Anime- 2D- Pixel Graphics- Singleplayer- Side Scroller- Great Soundtrack]
Free to Play,0,0,  Nov 12  2015,  [Mostly Positive- Mostly Positive],390670,  [Free to Play- Naval- Massively Multiplayer- World War II- Simulation- Multiplayer- Military- Action- War- MOBA- Strategy- Shooter- Adventure- Co-op- First-Person- Survival- Singleplayer- Sandbox- Tactical]
US$1.99 ,0,US$20.15 ,  Feb 15  2002,  [],528362,  [Anime- Episodic- Action- Ninja]
US$1.99 ,0,US$20.15 ,  Feb 15  2002,  [],528363,  [Anime- Episodic- Action- Ninja]
US$24.99 ,0,0,  Jun 16  2014,  [Mostly Positive- Very Positive],223830,  [Strategy- Turn-Based Strategy- Sci-fi- Turn-Based- Indie- Aliens- Turn-Based Tactics- Singleplayer- Tactical- Simulation- Isometric- Cold War- Kickstarter- Remake- 2D- Base-Building- RPG]
US$39.99 ,US$29.99 ,US$10.19 ,  Aug 19  2014,  [Mixed- Mixed],269730,  [Sports- Golf- Simulation- Multiplayer- Level Editor- Singleplayer- Procedural Generation]
US$9.99 ,0,0,  Mar 31  2016,  [Mixed],422980,  [Action- Adventure- Indie- Platformer- Difficult- Funny- Local Multiplayer- Co-op- Great Soundtrack- 2D]
US$1.99 ,0,US$20.15 ,  Feb 15  2002,  [],528367,  [Anime- Episodic- Action- Ninja]
US$1.99 ,0,US$20.15 ,  Feb 15  2002,  [],528365,  [Anime- Episodic- Action- Ninja]
US$7.99 ,0,US$15.57 ,  Jan 8  2016,  [Negative],415080,  [Early Access- Indie- Casual- Simulation- Sports]
US$1.99 ,0,US$20.15 ,  Feb 15  2002,  [],516982,  [Anime- Episodic- Action- Ninja]
US$1.99 ,0,US$20.15 ,  Feb 15  2002,  [],528368,  [Anime- Episodic- Action- Ninja]
US$9.99 ,0,0,  Feb 27  2013,  [Very Positive- Very Positive],232910,  [Racing- Level Editor- Multiplayer- Time Attack- Sports- Arcade- Singleplayer- Local Multiplayer- Fast-Paced- Sandbox- Split Screen- e-sports- Simulation- Free to Play- Competitive]
US$4.99 ,US$29.92 ,US$20.23 ,  Jul 13  2016,  [Positive],461720,  [Early Access- Action- Indie- Casual]
US$12.99 ,0,US$24.61 ,  Aug 25  2016,  [Positive],471920,  [Adventure- Indie- Puzzle]
US$2.99 ,US$164.76 ,US$130.08 ,  Jun 7  2016,  [Positive],465480,  [Strategy- Indie- Turn-Based- Multiplayer- Anime- Cute- Board Game]
US$1.99 ,0,0,  Jan 29  2015,  [Mixed],341060,  [Action- Indie- Adventure- Psychological Horror- Female Protagonist- Puzzle- Horror- Atmospheric- Great Soundtrack- Retro- Difficult- Puzzle-Platformer- Surreal]
US$29.99 ,0,0,  Mar 10  2015,  [Very Positive- Very Positive],255710,  [City Builder- Simulation- Building- Strategy- Moddable- Singleplayer- Management- Sandbox- Economy- Resource Management- Realistic- Replay Value- Casual- Family Friendly- Mod- Great Soundtrack- Real-Time with Pause- Modern- Funny- Action]
Free to Play,0,0,  Nov 19  2014,  [Very Positive- Very Positive],331470,  [Visual Novel- Story Rich- Free to Play- Anime- Great Soundtrack- Choices Matter- Singleplayer- Mature- Multiple Endings- Romance- Nudity- Replay Value- Adventure- Dating Sim- Indie- Mystery- 2D- Comedy- Casual- Classic]
US$19.99 ,0,US$39.72 ,  Jan 14  2014,  [Very Positive- Very Positive],237990,  [RPG- Turn-Based- Strategy- Indie- Tactical- Turn-Based Strategy- Story Rich- Fantasy- Great Soundtrack- Kickstarter- Tactical RPG- Hand-drawn- Choices Matter- Atmospheric- Crowdfunded- 2D- Singleplayer- Adventure- Strategy RPG- Touch-Friendly]
US$19.99 ,0,US$49.45 ,  Apr 10  2015,  [Very Positive],339190,  [Adventure- Indie- Point & Click- Post-apocalyptic- Dark- Singleplayer]
US$4.99 ,0,0,  Jan 16  2016,  [Mixed],365140,  [Adventure- Simulation- VR]
US$9.99 ,0,0,  Aug 24  2015,  [Mostly Positive],293460,  [Indie- RPG- Action- Post-apocalyptic- Survival- Zombies]
US$19.99 ,0,0,  Jul 3  2013,  [Very Positive- Very Positive],237110,  [Fighting- Gore- Action- Multiplayer- Classic- Violent- Co-op- Arcade- Blood- Singleplayer- Local Co-Op- Competitive- 2D Fighter- Local Multiplayer- Replay Value- 2.5D- Remake- Beat 'em up- 2D- Family Friendly]
US$4.99 ,0,US$90.88 ,  Sep 15  2015,  [Positive],393831,  [Action- Adventure]
US$29.99 ,0,0,  Jun 3  2014,  [Very Positive- Very Positive],233290,  [Detective- Adventure- Horror- Action- Atmospheric- Supernatural- Mystery- Singleplayer- Third Person- Crime- Story Rich- Noir- RPG- Puzzle- Open World- Walking Simulator- Point & Click- Stealth- Short- Dark]
Free,0,0,  Nov 6  2013,  [Mixed- Mixed],257400,  [Animation & Modeling- Character Customization- Design & Illustration- Game Development- Utilities- Video Production- Simulation- Nudity- Software- Free to Play]
US$4.99 ,0,0,  Jul 15  1997,  [Very Positive],7660,  [Strategy- Sci-fi- Turn-Based- Tactical- Aliens- Real-Time with Pause- Classic- Turn-Based Strategy- Isometric- Cyberpunk- Singleplayer]
US$14.99 ,0,0,  Dec 13  2013,  [Very Positive],251830,  [Adventure- Indie- Action- Comedy- Platformer- Puzzle- Funny- 2D- Singleplayer]
US$9.99 ,0,US$89.91 ,  May 29  2015,  [Very Positive- Very Positive],375200,  [Nudity- Anime- Mature- Visual Novel- Indie- Female Protagonist- Fantasy- Casual- Cute- Illuminati- Horror- Psychological Horror- Memes- Family Friendly]
US$9.99 ,0,0,  Jun 15  2016,  [Mixed- Mixed],491090,  [Strategy- Simulation- Indie- Sandbox]
US$2.99 ,0,0,  Jan 2  2015,  [Very Positive],333760,  [Action- Indie- Top-Down Shooter- Fast-Paced- Rogue-like- Rogue-lite- Pixel Graphics]
Free To Play,0,0,  Aug 15  2016,  [Mixed- Mixed],506140,  [Free to Play- Simulation- Casual- Strategy- Massively Multiplayer- RPG- Crafting- Multiplayer- Building]
